"","Data.Collector","Year","Plot","Mulch","Planted.guild","Category","QuadLocation","Mowing.treatment","Exo.grass","Exo.forb","nat.grass","nat.forb","total.cover","r.exo.grass","r.exo.forb","r.nat.grass","r.nat.forb"
"602","Synder & Reyes","2017","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",87.5,12.5,2.5,0,102.5,85.3658536585366,12.1951219512195,2.4390243902439,0
"603","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",47.5,7.5,7.5,0,97.5,48.7179487179487,7.69230769230769,7.69230769230769,0
"604","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",52.5,27.5,0,0,92.5,56.7567567567568,29.7297297297297,0,0
"605","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",17.5,77.5,0,0,110,15.9090909090909,70.4545454545455,0,0
"606","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",52.5,12.5,2.5,2.5,97.5,53.8461538461538,12.8205128205128,2.56410256410256,2.56410256410256
"607","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",67.5,17.5,12.5,0,105,64.2857142857143,16.6666666666667,11.9047619047619,0
"608","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",47.5,22.5,22.5,0,92.5,51.3513513513513,24.3243243243243,24.3243243243243,0
"609","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",87.5,12.5,2.5,0,102.5,85.3658536585366,12.1951219512195,2.4390243902439,0
"610","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",77.5,17.5,7.5,0,102.5,75.609756097561,17.0731707317073,7.31707317073171,0
"611","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",52.5,27.5,12.5,0,95,55.2631578947368,28.9473684210526,13.1578947368421,0
"612","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",72.5,42.5,12.5,0,127.5,56.8627450980392,33.3333333333333,9.80392156862745,0
"613","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",42.5,32.5,37.5,0,112.5,37.7777777777778,28.8888888888889,33.3333333333333,0
"614","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",7.5,87.5,7.5,0,102.5,7.31707317073171,85.3658536585366,7.31707317073171,0
"615","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",22.5,37.5,7.5,0,90,25,41.6666666666667,8.33333333333333,0
"616","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",22.5,32.5,12.5,0,110,20.4545454545455,29.5454545454545,11.3636363636364,0
"617","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",7.5,72.5,0,0,112.5,6.66666666666667,64.4444444444444,0,0
"618","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",2.5,32.5,2.5,0,115,2.17391304347826,28.2608695652174,2.17391304347826,0
"619","Synder & Reyes","2017","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",37.5,57.5,0,0,102.5,36.5853658536585,56.0975609756098,0,0
"620","Synder & Reyes","2017","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",82.5,17.5,7.5,0,115,71.7391304347826,15.2173913043478,6.52173913043478,0
"621","Synder & Reyes","2017","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",27.5,72.5,7.5,0,120,22.9166666666667,60.4166666666667,6.25,0
"622","Synder & Reyes","2017","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",77.5,27.5,2.5,0,110,70.4545454545455,25,2.27272727272727,0
"623","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",42.5,7.5,27.5,2.5,87.5,48.5714285714286,8.57142857142857,31.4285714285714,2.85714285714286
"624","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",12.5,62.5,12.5,0,100,12.5,62.5,12.5,0
"625","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",27.5,57.5,12.5,0,105,26.1904761904762,54.7619047619048,11.9047619047619,0
"626","Synder & Reyes","2017","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",17.5,17.5,12.5,0,90,19.4444444444444,19.4444444444444,13.8888888888889,0
"627","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",72.5,22.5,2.5,0,97.5,74.3589743589744,23.0769230769231,2.56410256410256,0
"628","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",77.5,17.5,2.5,0,100,77.5,17.5,2.5,0
"629","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",77.5,17.5,2.5,0,97.5,79.4871794871795,17.9487179487179,2.56410256410256,0
"630","Synder & Reyes","2017","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",27.5,57.5,7.5,0,92.5,29.7297297297297,62.1621621621622,8.10810810810811,0
"631","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",42.5,32.5,27.5,0,105,40.4761904761905,30.952380952381,26.1904761904762,0
"632","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",47.5,2.5,62.5,0,115,41.304347826087,2.17391304347826,54.3478260869565,0
"633","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",52.5,12.5,47.5,0,115,45.6521739130435,10.8695652173913,41.304347826087,0
"634","Synder & Reyes","2017","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",67.5,2.5,35,0,107.5,62.7906976744186,2.32558139534884,32.5581395348837,0
"635","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",7.5,72.5,2.5,0,90,8.33333333333333,80.5555555555556,2.77777777777778,0
"636","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",27.5,62.5,2.5,0,110,25,56.8181818181818,2.27272727272727,0
"637","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",22.5,62.5,0,0,102.5,21.9512195121951,60.9756097560976,0,0
"638","Synder & Reyes","2017","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",12.5,32.5,0,0,112.5,11.1111111111111,28.8888888888889,0,0
"639","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",67.5,12.5,0,22.5,115,58.695652173913,10.8695652173913,0,19.5652173913043
"640","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",2.5,0,0,92.5,102.5,2.4390243902439,0,0,90.2439024390244
"641","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Island","Mowed",2.5,2.5,0,97.5,102.5,2.4390243902439,2.4390243902439,0,95.1219512195122
"642","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Island","Mowed",57.5,2.5,0,0,77.5,74.1935483870968,3.2258064516129,0,0
"643","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Out","Mowed",22.5,12.5,0,35,97.5,23.0769230769231,12.8205128205128,0,35.8974358974359
"644","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Out","Mowed",22.5,7.5,7.5,52.5,102.5,21.9512195121951,7.31707317073171,7.31707317073171,51.219512195122
"645","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Island","Mowed",47.5,7.5,2.5,17.5,117.5,40.4255319148936,6.38297872340426,2.12765957446809,14.8936170212766
"646","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Island","Mowed",72.5,7.5,0,32.5,120,60.4166666666667,6.25,0,27.0833333333333
"647","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",37.5,7.5,0,2.5,85,44.1176470588235,8.82352941176471,0,2.94117647058824
"648","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",2.5,2.5,0,92.5,100,2.5,2.5,0,92.5
"649","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Out","Mowed",32.5,37.5,0,10,92.5,35.1351351351351,40.5405405405405,0,10.8108108108108
"650","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Out","Mowed",2.5,2.5,0,80,97.5,2.56410256410256,2.56410256410256,0,82.051282051282
"651","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Island","Mowed",17.5,2.5,0,72.5,92.5,18.9189189189189,2.7027027027027,0,78.3783783783784
"652","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Island","Mowed",7.5,2.5,0,45,92.5,8.10810810810811,2.7027027027027,0,48.6486486486487
"653","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",22.5,2.5,0,72.5,97.5,23.0769230769231,2.56410256410256,0,74.3589743589744
"654","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",2.5,2.5,0,97.5,102.5,2.4390243902439,2.4390243902439,0,95.1219512195122
"655","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Out","Mowed",92.5,7.5,0,7.5,107.5,86.046511627907,6.97674418604651,0,6.97674418604651
"656","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Out","Mowed",27.5,7.5,0,2.5,75,36.6666666666667,10,0,3.33333333333333
"657","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",42.5,47.5,0,0,97.5,43.5897435897436,48.7179487179487,0,0
"658","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",12.5,52.5,0,0,97.5,12.8205128205128,53.8461538461538,0,0
"659","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",37.5,47.5,0,0,102.5,36.5853658536585,46.3414634146341,0,0
"660","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",57.5,37.5,0,0,102.5,56.0975609756098,36.5853658536585,0,0
"661","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",37.5,42.5,0,0,92.5,40.5405405405405,45.945945945946,0,0
"662","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",47.5,37.5,0,0,102.5,46.3414634146341,36.5853658536585,0,0
"663","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",27.5,62.5,0,2.5,115,23.9130434782609,54.3478260869565,0,2.17391304347826
"664","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",7.5,57.5,0,2.5,115,6.52173913043478,50,0,2.17391304347826
"665","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",77.5,32.5,0,12.5,122.5,63.265306122449,26.530612244898,0,10.2040816326531
"666","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",2.5,62.5,0,0,97.5,2.56410256410256,64.1025641025641,0,0
"667","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",62.5,42.5,0,0,105,59.5238095238095,40.4761904761905,0,0
"668","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",7.5,72.5,0,0,112.5,6.66666666666667,64.4444444444444,0,0
"669","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",2.5,2.5,0,82.5,110,2.27272727272727,2.27272727272727,0,75
"670","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",2.5,2.5,0,62.5,100,2.5,2.5,0,62.5
"671","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",2.5,12.5,0,47.5,100,2.5,12.5,0,47.5
"672","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",0,2.5,0,97.5,100,0,2.5,0,97.5
"673","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",0,2.5,0,97.5,100,0,2.5,0,97.5
"674","Synder & Reyes","2017","1 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",2.5,27.5,0,37.5,90,2.77777777777778,30.5555555555556,0,41.6666666666667
"675","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",2.5,2.5,0,72.5,95,2.63157894736842,2.63157894736842,0,76.3157894736842
"676","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",2.5,2.5,0,92.5,100,2.5,2.5,0,92.5
"677","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",7.5,2.5,0,72.5,100,7.5,2.5,0,72.5
"678","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",7.5,2.5,0,72.5,85,8.82352941176471,2.94117647058824,0,85.2941176470588
"679","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",47.5,47.5,0,2.5,97.5,48.7179487179487,48.7179487179487,0,2.56410256410256
"680","Synder & Reyes","2017","4 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",47.5,7.5,0,22.5,95,50,7.89473684210526,0,23.6842105263158
"681","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",7.5,17.5,0,47.5,95,7.89473684210526,18.4210526315789,0,50
"682","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",2.5,2.5,0,27.5,90,2.77777777777778,2.77777777777778,0,30.5555555555556
"683","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",72.5,32.5,0,0,107.5,67.4418604651163,30.2325581395349,0,0
"684","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",62.5,42.5,0,0,112.5,55.5555555555556,37.7777777777778,0,0
"685","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",82.5,12.5,0,0,112.5,73.3333333333333,11.1111111111111,0,0
"686","Synder & Reyes","2017","15 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",37.5,42.5,0,0,92.5,40.5405405405405,45.945945945946,0,0
"687","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",7.5,57.5,0,0,92.5,8.10810810810811,62.1621621621622,0,0
"688","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",37.5,52.5,0,0,102.5,36.5853658536585,51.219512195122,0,0
"689","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",32.5,72.5,0,0,115,28.2608695652174,63.0434782608696,0,0
"690","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",12.5,42.5,0,0,87.5,14.2857142857143,48.5714285714286,0,0
"691","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",37.5,47.5,0,0,97.5,38.4615384615385,48.7179487179487,0,0
"692","Synder & Reyes","2017","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",47.5,27.5,0,0,90,52.7777777777778,30.5555555555556,0,0
"693","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",22.5,67.5,0,0,97.5,23.0769230769231,69.2307692307692,0,0
"694","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",22.5,37.5,0,12.5,92.5,24.3243243243243,40.5405405405405,0,13.5135135135135
"695","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",92.5,12.5,0,0,105,88.0952380952381,11.9047619047619,0,0
"696","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",22.5,72.5,0,22.5,125,18,58,0,18
"697","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",32.5,32.5,0,2.5,100,32.5,32.5,0,2.5
"698","Synder & Reyes","2017","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",32.5,32.5,0,7.5,110,29.5454545454545,29.5454545454545,0,6.81818181818182
"699","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",87.5,2.5,0,0,92.5,94.5945945945946,2.7027027027027,0,0
"700","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,32.5,0,0,122.5,63.265306122449,26.530612244898,0,0
"701","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Island","Mowed",42.5,17.5,37.5,0,110,38.6363636363636,15.9090909090909,34.0909090909091,0
"702","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Island","Mowed",27.5,27.5,37.5,0,95,28.9473684210526,28.9473684210526,39.4736842105263,0
"703","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Out","Mowed",42.5,47.5,0,7.5,110,38.6363636363636,43.1818181818182,0,6.81818181818182
"704","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Out","Mowed",57.5,22.5,2.5,27.5,117.5,48.936170212766,19.1489361702128,2.12765957446809,23.4042553191489
"705","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Island","Mowed",47.5,7.5,2.5,0,95,50,7.89473684210526,2.63157894736842,0
"706","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Island","Mowed",87.5,17.5,2.5,0,110,79.5454545454545,15.9090909090909,2.27272727272727,0
"707","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",82.5,12.5,0,0,117.5,70.2127659574468,10.6382978723404,0,0
"708","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",87.5,2.5,7.5,0,97.5,89.7435897435898,2.56410256410256,7.69230769230769,0
"709","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,12.5,0,0,97.5,79.4871794871795,12.8205128205128,0,0
"710","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,12.5,17.5,0,120,64.5833333333333,10.4166666666667,14.5833333333333,0
"711","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Island","Mowed",52.5,22.5,2.5,0,95,55.2631578947368,23.6842105263158,2.63157894736842,0
"712","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Island","Mowed",37.5,22.5,2.5,0,100,37.5,22.5,2.5,0
"713","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,22.5,2.5,0,115,67.3913043478261,19.5652173913043,2.17391304347826,0
"714","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",27.5,27.5,0,0,102.5,26.8292682926829,26.8292682926829,0,0
"715","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Out","Mowed",67.5,17.5,0,0,112.5,60,15.5555555555556,0,0
"716","Synder & Reyes","2017","15 CIM","Mulch","Grass","Island Mulched","Out","Mowed",87.5,22.5,2.5,0,120,72.9166666666667,18.75,2.08333333333333,0
"717","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",77.5,17.5,0,0,112.5,68.8888888888889,15.5555555555556,0,0
"718","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",57.5,17.5,0,0,92.5,62.1621621621622,18.9189189189189,0,0
"719","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",67.5,27.5,0,0,102.5,65.8536585365854,26.8292682926829,0,0
"720","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",57.5,37.5,0,0,97.5,58.974358974359,38.4615384615385,0,0
"721","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",57.5,17.5,22.5,0,100,57.5,17.5,22.5,0
"722","Synder & Reyes","2017","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,17.5,0,0,107.5,72.0930232558139,16.2790697674419,0,0
"723","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",7.5,72.5,17.5,0,115,6.52173913043478,63.0434782608696,15.2173913043478,0
"724","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",27.5,52.5,17.5,0,100,27.5,52.5,17.5,0
"725","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",17.5,57.5,37.5,0,115,15.2173913043478,50,32.6086956521739,0
"726","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",17.5,67.5,17.5,0,110,15.9090909090909,61.3636363636364,15.9090909090909,0
"727","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",7.5,92.5,7.5,0,110,6.81818181818182,84.0909090909091,6.81818181818182,0
"728","Synder & Reyes","2017","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",37.5,77.5,0,0,132.5,28.3018867924528,58.4905660377358,0,0
"729","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",67.5,42.5,0,0,112.5,60,37.7777777777778,0,0
"730","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",12.5,72.5,0,0,102.5,12.1951219512195,70.7317073170732,0,0
"731","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",32.5,72.5,2.5,0,107.5,30.2325581395349,67.4418604651163,2.32558139534884,0
"732","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",52.5,22.5,0,0,97.5,53.8461538461538,23.0769230769231,0,0
"733","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",72.5,27.5,2.5,0,105,69.0476190476191,26.1904761904762,2.38095238095238,0
"734","Synder & Reyes","2017","1 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",27.5,72.5,0,0,102.5,26.8292682926829,70.7317073170732,0,0
"735","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",87.5,22.5,2.5,0,112.5,77.7777777777778,20,2.22222222222222,0
"736","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",2.5,92.5,2.5,0,100,2.5,92.5,2.5,0
"737","Synder & Reyes","2017","4 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",37.5,57.5,0,0,97.5,38.4615384615385,58.974358974359,0,0
