"","Year","Data.Collector","Plot","ID","Mulch","Planted.guild","Category","Mowing.treatment","Planting.Type","QuadLocation","Exo.grass","Exo.forb","nat.grass","nat.forb","Bro.car","Sti.pul","Hor.bra","Gri.str","Ach.mil","Sym.chi","Jun.pat"
"569","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",37.5,22.5,0,0,0,0,0,0,0,0,0
"570","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",27.5,72.5,0,0,0,0,0,0,0,0,0
"571","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",32.5,67.5,0,0,0,0,0,0,0,0,0
"572","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",77.5,22.5,0,0,0,0,0,0,0,0,0
"573","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",27.5,67.5,0,0,0,0,0,0,0,0,0
"574","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,27.5,0,0,0,0,0,0,0,0,0
"575","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,52.5,0,0,0,0,0,0,0,0,0
"576","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",2,22.5,0,70.5,0,0,0,3,67.5,0,0
"577","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",22.5,37.5,0,45,0,0,0,17.5,27.5,0,0
"578","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,67.5,0,32.5,0,0,0,0,32.5,0,0
"579","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,2,0,90,0,0,0,0,77.5,12.5,0
"580","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,7.5,0,70,0,0,0,0,47.5,22.5,0
"581","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",0,3,0,97.5,0,0,0,0,92.5,5,0
"582","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",37.5,12.5,0,65,0,0,0,22.5,42.5,0,0
"583","2018","Josie & Joia",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",5,47.5,0,27.5,0,0,0,0,27.5,0,0
"584","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",32.5,47.5,0,0,0,0,0,0,0,0,0
"585","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,52.5,0,0,0,0,0,0,0,0,0
"586","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,52.5,0,0,0,0,0,0,0,0,0
"587","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,37.5,0,0,0,0,0,0,0,0,0
"588","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,37.5,0,0,0,0,0,0,0,0,0
"589","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",42.5,32.5,0,0,0,0,0,0,0,0,0
"590","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,62.5,0,3,0,0,0,0,3,0,0
"591","2018","Josie & Joia",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,22.5,0,5,0,0,0,0,5,0,0
"592","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",27.5,7.5,0,77.5,0,0,0,0,77.5,0,0
"593","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",22.5,12.5,0,67.5,0,0,0,0,67.5,0,0
"594","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",37.5,42.5,7.5,0,7.5,0,0,0,0,0,0
"595","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",42.5,42.5,17.5,7.5,0,0,17.5,0,7.5,0,0
"596","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",42.5,27.5,0,22.5,0,0,0,0,22.5,0,0
"597","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",0,17.5,0,0,0,0,0,0,0,0,0
"598","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",42.5,22.5,0,0,0,0,0,0,0,0,0
"599","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",12.5,37.5,0,0,0,0,0,0,0,0,0
"600","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",32.5,12.5,0,62.5,0,0,0,0,62.5,0,0
"601","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",5,1,0,110,0,0,0,0,17.5,92.5,0
"602","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",1,0,0,92.5,0,0,0,0,0,92.5,0
"603","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",37.5,67.5,0,5,0,0,0,0,5,0,0
"604","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",87.5,17.5,4,0,3,0,1,0,0,0,0
"605","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",37.5,17.5,47.5,0,5,0,42.5,0,0,0,0
"606","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",52.5,22.5,0,27.5,0,0,0,0,22.5,5,0
"607","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",42.5,42.5,0,0,0,0,0,0,0,0,0
"608","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",27.5,47.5,0,0,0,0,0,0,0,0,0
"609","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",5,17.5,0,67.5,0,0,0,0,67.5,0,0
"610","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",17.5,27.5,0,47.5,0,0,0,0,47.5,0,0
"611","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",42.5,52.5,0,0,0,0,0,0,0,0,0
"612","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",42.5,32.5,0,22.5,0,0,0,0,22.5,0,0
"613","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",27.5,7.5,0,67.5,0,0,0,0,67.5,0,0
"614","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",17.5,5,0,87.5,0,0,0,0,0,87.5,0
"615","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",92.5,27.5,2,0,0,0,2,0,0,0,0
"616","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",57.5,17.5,3,4,0,0,3,0,0,4,0
"617","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",32.5,47.5,0,0,0,0,0,0,0,0,0
"618","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",42.5,37.5,0,0,0,0,0,0,0,0,0
"619","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",12.5,7.5,0,87.5,0,0,0,0,87.5,0,0
"620","2018","Josie & Joia",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",37.5,22.5,0,0,0,0,0,0,0,0,0
"621","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",42.5,37.5,0,0,0,0,0,0,0,0,0
"622","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",27.5,37.5,0,0,0,0,0,0,0,0,0
"623","2018","Josie & Joia",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",32.5,22.5,0,0,0,0,0,0,0,0,0
"624","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",32.5,72.5,0,0,0,0,0,0,0,0,0
"625","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",72.5,22.5,0,0,0,0,0,0,0,0,0
"626","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",57.5,27.5,7.5,0,0,0,7.5,0,0,0,0
"627","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",12.5,62.5,12.5,0,0,0,12.5,0,0,0,0
"628","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",17.5,62.5,0,0,0,0,0,0,0,0,0
"629","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",7.5,42.5,0,0,0,0,0,0,0,0,0
"630","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",17.5,62.5,17.5,0,0,0,17.5,0,0,0,0
"631","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",4,47.5,1,0,0,0,1,0,0,0,0
"632","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",7.5,72.5,0,0,0,0,0,0,0,0,0
"633","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",12.5,77.5,0,0,0,0,0,0,0,0,0
"634","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",17.5,72.5,0,0,0,0,0,0,0,0,0
"635","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",17.5,27.5,57.5,0,0,0,57.5,0,0,0,0
"636","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",22.5,67.5,1,0,0,0,1,0,0,0,0
"637","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",17.5,62.5,12.5,0,0,0,12.5,0,0,0,0
"638","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",12.5,72.5,0,0,0,0,0,0,0,0,0
"639","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",7.5,87.5,0,0,0,0,0,0,0,0,0
"640","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",4,52.5,0,0,0,0,0,0,0,0,0
"641","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",12.5,57.5,27.5,0,0,0,27.5,0,0,0,0
"642","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",47.5,57.5,7.5,0,0,0,7.5,0,0,0,0
"643","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",47.5,62.5,0,0,0,0,0,0,0,0,0
"644","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",17.5,77.5,0,0,0,0,0,0,0,0,0
"645","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",12.5,82.5,0,0,0,0,0,0,0,0,0
"646","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",32.5,67.5,0,0,0,0,0,0,0,0,0
"647","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",12.5,87.5,0,0,0,0,0,0,0,0,0
"648","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",12.5,62.5,3,0,0,0,3,0,0,0,0
"649","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",7.5,82.5,0,0,0,0,0,0,0,0,0
"650","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",2,82.5,0,0,0,0,0,0,0,0,0
"651","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",4,57.5,0,0,0,0,0,0,0,0,0
"652","2018","Josie & Joia",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",32.5,57.5,0,0,0,0,0,0,0,0,0
"653","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",17.5,67.5,0,0,0,0,0,0,0,0,0
"654","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",17.5,67.5,0,0,0,0,0,0,0,0,0
"655","2018","Josie & Joia",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",12.5,72.5,0,0,0,0,0,0,0,0,0
"656","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",37.5,47.5,0,7.5,0,0,0,0,7.5,0,0
"657","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",57.5,37.5,0,12.5,0,0,0,0,12.5,0,0
"658","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",27.5,72.5,0,0,0,0,0,0,0,0,0
"659","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",77.5,72.5,0,0,0,0,0,0,0,0,0
"660","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",57.5,42.5,0,0,0,0,0,0,0,0,0
"661","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",42.5,17.5,0,0,0,0,0,0,0,0,0
"662","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",12.5,87.5,0,0,0,0,0,0,0,0,0
"663","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",37.5,57.5,0,0,0,0,0,0,0,0,0
"664","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",62.5,47.5,0,0,0,0,0,0,0,0,0
"665","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",52.5,47.5,0,0,0,0,0,0,0,0,0
"666","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",37.5,57.5,0,7.5,0,0,0,0,7.5,0,0
"667","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",72.5,27.5,0,0,0,0,0,0,0,0,0
"668","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",37.5,67.5,0,0,0,0,0,0,0,0,0
"669","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",47.5,57.5,0,0,0,0,0,0,0,0,0
"670","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",7.5,47.5,0,22.5,0,0,0,0,22.5,0,0
"671","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",5,47.5,0,22.5,0,0,0,0,22.5,0,0
"672","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",42.5,37.5,0,0,0,0,0,0,0,0,0
"673","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",7.5,87.5,0,0,0,0,0,0,0,0,0
"674","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",22.5,72.5,1,0,0,0,1,0,0,0,0
"675","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",47.5,37.5,7.5,0,0,0,7.5,0,0,0,0
"676","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",67.5,37.5,0,0,0,0,0,0,0,0,0
"677","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",52.5,47.5,0,0,0,0,0,0,0,0,0
"678","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",37.5,57.5,0,0,0,0,0,0,0,0,0
"679","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",92.5,12.5,0,0,0,0,0,0,0,0,0
"680","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",17.5,77.5,0,0,0,0,0,0,0,0,0
"681","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",77.5,17.5,0,0,0,0,0,0,0,0,0
"682","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",27.5,37.5,0,0,0,0,0,0,0,0,0
"683","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",12.5,82.5,0,0,0,0,0,0,0,0,0
"684","2018","Josie & Joia",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",62.5,17.5,0,27.5,0,0,0,0,27.5,0,0
"685","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",22.5,77.5,0,0,0,0,0,0,0,0,0
"686","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",5,92.5,0,0,0,0,0,0,0,0,0
"687","2018","Josie & Joia",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",7.5,62.5,0,0,0,0,0,0,0,0,0
"688","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,32.5,0,95,0,0,0,0,27.5,67.5,0
"689","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",1,22.5,0,0,0,0,0,0,0,0,0
"690","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",22.5,17.5,17.5,30,0,0,0,7.5,0,22.5,17.5
"691","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",5,67.5,0,27.5,0,0,0,27.5,0,0,0
"692","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",7.5,67.5,0,0,0,0,0,0,0,0,0
"693","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",7.5,42.5,0,37.5,0,0,0,37.5,0,0,0
"694","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",12.5,57.5,0,27.5,0,0,0,27.5,0,0,0
"695","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",32.5,47.5,0,27.5,0,0,0,27.5,0,0,0
"696","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",12.5,77.5,0,1,0,0,0,0,0,1,0
"697","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",27.5,57.5,3,0,0,0,3,0,0,0,0
"698","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",22.5,47.5,12.5,0,0,0,12.5,0,0,0,0
"699","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",27.5,52.5,7.5,0,0,0,7.5,0,0,0,0
"700","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",37.5,37.5,12.5,0,0,0,12.5,0,0,0,0
"701","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",32.5,62.5,7.5,0,0,0,7.5,0,0,0,0
"702","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",32.5,67.5,12.5,0,0,0,12.5,0,0,0,0
"703","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",5,92.5,3,0,0,0,3,0,0,0,0
"704","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",22.5,12.5,0,65,0,0,0,17.5,47.5,0,0
"705","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",2,7.5,0,72.5,0,0,0,0,72.5,0,0
"706","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",17.5,62.5,0,4,0,0,0,0,4,0,0
"707","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,27.5,0,62.5,0,0,0,0,62.5,0,0
"708","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",17.5,72.5,0,0,0,0,0,0,0,0,0
"709","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",17.5,62.5,0,1,0,0,0,0,1,0,0
"710","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,42.5,0,62.5,0,0,0,0,62.5,0,0
"711","2018","Josie & Joia",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",2.5,72.5,2,5,0,0,2,0,5,0,0
"712","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",12.5,72.5,1,0,0,0,1,0,0,0,0
"713","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",7.5,57.5,3,0,0,0,3,0,0,0,0
"714","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",12.5,17.5,3,1,0,0,3,0,1,0,0
"715","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",17.5,72.5,1,0,0,0,1,0,0,0,0
"716","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",17.5,52.5,2,0,0,0,2,0,0,0,0
"717","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,37.5,4,0,0,0,4,0,0,0,0
"718","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",5,87.5,2,0,0,0,2,0,0,0,0
"719","2018","Josie & Joia",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",12.5,87.5,1,0,0,0,1,0,0,0,0
"720","2018","Josie & Joia",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",12.5,77.5,0,0,0,0,0,0,0,0,0
"721","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",92.5,22.5,0,0,0,0,0,0,0,0,0
"722","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",97.5,12.5,0,0,0,0,0,0,0,0,0
"723","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",87.5,17.5,0,7.5,0,0,0,0,7.5,0,0
"724","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",92.5,17.5,27.5,0,27.5,0,0,0,0,0,0
"725","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",87.5,12.5,21.5,0,0,4,17.5,0,0,0,0
"726","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",92.5,7.5,30,0,0,7.5,22.5,0,0,0,0
"727","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",87.5,12.5,16.5,0,0,12.5,4,0,0,0,0
"728","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",87.5,2.5,60,0,22.5,0,37.5,0,0,0,0
"729","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",92.5,32.5,0,0,0,0,0,0,0,0,0
"730","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",82.5,52.5,12.5,0,0,0,12.5,0,0,0,0
"731","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",87.5,47.5,0,0,0,0,0,0,0,0,0
"732","2015","Schreiber",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",12.5,47.5,0,80,0,0,0,27.5,52.5,0,0
"733","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",82.5,62.5,27.5,0,0,0,27.5,0,0,0,0
"734","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",52.5,52.5,27.5,0,0,0,27.5,0,0,0,0
"735","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",27.5,22.5,82.5,0,0,0,82.5,0,0,0,0
"736","2015","Schreiber",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",32.5,42.5,93,0,22.5,3,67.5,0,0,0,0
"737","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",97.5,7.5,0,0,0,0,0,0,0,0,0
"738","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",67.5,12.5,0,27.5,0,0,0,0,27.5,0,0
"739","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",27.5,0,0,82.5,0,0,0,0,82.5,0,0
"740","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full","Full",42.5,0,0,72.5,0,0,0,0,72.5,0,0
"741","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",37.5,32.5,75,0,0,32.5,42.5,0,0,0,0
"742","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",92.5,17.5,4,0,0,0,4,0,0,0,0
"743","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",27.5,37.5,63,0,3,12.5,47.5,0,0,0,0
"744","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full","Full",47.5,12.5,45,0,0,17.5,27.5,0,0,0,0
"745","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",82.5,22.5,12.5,0,0,0,12.5,0,0,0,0
"746","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",87.5,12.5,3,0,0,0,3,0,0,0,0
"747","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",77.5,7.5,0,27.5,0,0,0,0,27.5,0,0
"748","2015","Schreiber",14,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full","Full",97.5,22.5,0,0,0,0,0,0,0,0,0
"749","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",97.5,2.5,7.5,0,0,0,7.5,0,0,0,0
"750","2015","Schreiber",14,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full","Full",97.5,7.5,3,0,0,0,3,0,0,0,0
